ID,API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
2622,413794,2015-04-17,2015,SLN,CIN,6,1,6-1,SLN,9,1,33,37,70,134,120,254,10,9,19,0,2:21
2623,413797,2015-04-17,2015,NYN,MIA,4,1,4-1,NYN,9,1,34,33,67,117,134,251,10,7,17,2,2:38
2624,413792,2015-04-17,2015,BOS,BAL,3,2,3-2,BOS,9,0,35,34,69,165,137,302,13,7,20,4,3:13
2625,413810,2015-04-18,2015,MIN,CLE,2,4,4-2,CLE,9,0,34,36,70,108,145,253,9,9,18,2,2:33
2626,413813,2015-04-18,2015,PIT,MIL,6,2,6-2,PIT,9,1,36,32,68,117,139,256,12,6,18,0,2:30
2627,413804,2015-04-18,2015,HOU,ANA,4,0,4-0,HOU,9,1,33,33,66,147,135,282,10,6,16,1,2:38
2628,413815,2015-04-18,2015,KCA,OAK,0,5,5-0,OAK,9,0,34,37,71,134,122,256,9,11,20,2,2:34
2629,413811,2015-04-18,2015,LAN,COL,6,3,6-3,LAN,9,1,37,34,71,134,131,265,14,8,22,1,2:55
2630,413814,2015-04-18,2015,TBA,NYA,0,9,9-0,NYA,9,0,32,42,74,174,129,303,5,16,21,2,3:07
2631,413812,2015-04-18,2015,NYN,MIA,5,4,5-4,NYN,9,1,34,38,72,149,112,261,11,12,23,2,2:51
2632,413816,2015-04-18,2015,WAS,PHI,3,5,5-3,PHI,9,0,38,38,76,135,125,260,13,11,24,1,2:56 (:12 delay)
2633,413806,2015-04-18,2015,TOR,ATL,6,5,6-5,TOR,10,0,38,42,80,151,123,274,16,13,29,2,2:41
2634,413808,2015-04-18,2015,DET,CHA,3,12,12-3,CHA,9,0,36,48,84,174,144,318,9,22,31,2,3:01
2635,413807,2015-04-18,2015,BOS,BAL,1,4,4-1,BAL,9,0,35,41,76,145,163,308,10,15,25,1,3:24
2636,413818,2015-04-18,2015,SEA,TEX,3,1,3-1,SEA,9,1,36,33,69,141,149,290,15,6,21,1,3:00
2637,413817,2015-04-18,2015,CHN,SDN,7,6,7-6,CHN,11,0,51,44,95,177,219,396,21,11,32,3,3:49
2638,413805,2015-04-18,2015,SFN,ARI,4,1,4-1,SFN,9,1,39,34,73,127,145,272,14,8,22,2,2:38
2639,413809,2015-04-18,2015,SLN,CIN,5,2,5-2,SLN,9,1,37,38,75,132,125,257,15,12,27,3,2:42
2640,413824,2015-04-19,2015,SLN,CIN,2,1,2-1,SLN,9,1,27,37,64,114,86,200,4,10,14,0,2:02
2641,413819,2015-04-19,2015,HOU,ANA,4,3,4-3,HOU,9,1,38,34,72,151,161,312,14,8,22,3,3:20
2642,413822,2015-04-19,2015,BOS,BAL,3,8,8-3,BAL,9,0,37,44,81,153,150,303,10,19,29,1,3:14
2643,413823,2015-04-19,2015,DET,CHA,9,1,9-1,DET,9,1,37,33,70,131,144,275,14,10,24,1,2:45
2644,413829,2015-04-19,2015,TBA,NYA,3,5,5-3,NYA,9,0,38,42,80,178,153,331,12,17,29,6,3:33
2645,413830,2015-04-19,2015,KCA,OAK,4,2,4-2,KCA,9,1,34,37,71,151,124,275,11,13,24,2,3:08
2646,413821,2015-04-19,2015,TOR,ATL,2,5,5-2,ATL,9,0,35,37,72,155,142,297,10,13,23,3,2:41
2647,413832,2015-04-19,2015,CHN,SDN,2,5,5-2,SDN,9,0,38,38,76,152,144,296,10,12,22,1,2:51
2648,413820,2015-04-19,2015,SFN,ARI,1,5,5-1,ARI,9,0,33,38,71,124,112,236,9,11,20,2,2:45
2649,413828,2015-04-19,2015,PIT,MIL,5,2,5-2,PIT,9,1,35,33,68,133,130,263,12,6,18,0,2:39
2650,413831,2015-04-19,2015,WAS,PHI,4,1,4-1,WAS,9,1,38,36,74,117,148,265,15,9,24,1,2:40
2651,413827,2015-04-19,2015,NYN,MIA,7,6,7-6,NYN,9,1,35,39,74,128,129,257,13,12,25,3,2:49
2652,413826,2015-04-19,2015,LAN,COL,7,0,7-0,LAN,9,1,39,32,71,137,152,289,16,7,23,1,2:55
2653,413825,2015-04-19,2015,MIN,CLE,7,2,7-2,MIN,9,1,39,36,75,159,151,310,15,9,24,2,2:45
2654,413833,2015-04-19,2015,SEA,TEX,11,10,11-10,SEA,9,0,49,47,96,166,210,376,25,20,45,5,3:45
2655,413840,2015-04-20,2015,DET,NYA,2,1,2-1,DET,9,1,29,31,60,124,98,222,11,7,18,1,2:20
2656,413835,2015-04-20,2015,PIT,CHN,2,5,5-2,CHN,9,0,33,41,74,141,126,267,5,18,23,0,3:13 (:28 delay)
2657,413836,2015-04-20,2015,MIL,CIN,1,6,6-1,CIN,9,0,32,39,71,131,107,238,4,14,18,0,2:23
2658,413838,2015-04-20,2015,SEA,HOU,5,7,7-5,HOU,9,0,42,37,79,136,179,315,15,10,25,5,3:26
2659,413839,2015-04-20,2015,KCA,MIN,7,1,7-1,KCA,9,1,35,33,68,125,136,261,12,7,19,2,2:43
2660,413834,2015-04-20,2015,BOS,BAL,7,1,7-1,BOS,7,1,32,27,59,113,128,241,14,7,21,2,2:21 (1:42 delay)
2661,413841,2015-04-20,2015,ANA,OAK,3,6,6-3,OAK,9,0,37,38,75,139,143,282,10,12,22,2,2:57
2662,413837,2015-04-20,2015,CHA,CLE,4,3,4-3,CHA,9,0,38,36,74,131,153,284,14,9,23,2,2:53
2663,413842,2015-04-20,2015,COL,SDN,3,14,14-3,SDN,9,0,38,46,84,161,151,312,13,18,31,2,3:09
2664,413851,2015-04-21,2015,PHI,MIA,7,3,7-3,PHI,9,1,34,37,71,131,127,258,10,11,21,0,2:29
2665,413845,2015-04-21,2015,TBA,BOS,0,1,1-0,BOS,9,0,32,37,69,151,117,268,8,10,18,3,2:48
2666,413850,2015-04-21,2015,SFN,LAN,6,2,6-2,SFN,9,1,37,36,73,134,155,289,15,13,28,6,3:09
2667,413843,2015-04-21,2015,NYN,ATL,7,1,7-1,NYN,9,1,40,37,77,140,149,289,15,11,26,3,2:41
2668,413849,2015-04-21,2015,SEA,HOU,3,6,6-3,HOU,9,0,34,43,77,169,127,296,9,16,25,2,3:00
2669,413857,2015-04-21,2015,ARI,TEX,1,7,7-1,TEX,9,0,38,39,77,170,148,318,9,10,19,2,3:04
2670,413853,2015-04-21,2015,DET,NYA,2,5,5-2,NYA,9,0,36,43,79,177,136,313,13,17,30,5,3:24
2671,413854,2015-04-21,2015,ANA,OAK,14,1,14-1,ANA,9,1,44,36,80,146,176,322,20,9,29,2,3:15
2672,413852,2015-04-21,2015,KCA,MIN,6,5,6-5,KCA,9,1,39,37,76,145,141,286,15,11,26,4,2:55
2673,413855,2015-04-21,2015,COL,SDN,6,7,7-6,SDN,9,0,35,44,79,159,137,296,8,21,29,2,3:06
2674,413846,2015-04-21,2015,PIT,CHN,8,9,9-8,CHN,9,0,40,45,85,168,159,327,15,18,33,2,3:18
2675,413847,2015-04-21,2015,MIL,CIN,10,16,16-10,CIN,9,0,42,49,91,185,159,344,15,20,35,2,3:22
2676,413856,2015-04-21,2015,WAS,SLN,2,1,2-1,WAS,10,0,42,44,86,165,196,361,15,18,33,5,3:43
2677,413844,2015-04-21,2015,TOR,BAL,13,6,13-6,TOR,9,1,45,40,85,142,157,299,21,14,35,3,2:53
2678,413848,2015-04-21,2015,CHA,CLE,2,6,6-2,CLE,9,0,35,38,73,173,140,313,8,12,20,5,3:07
2679,413862,2015-04-22,2015,MIL,CIN,1,2,2-1,CIN,9,0,34,31,65,110,139,249,7,7,14,0,2:28
2680,413870,2015-04-22,2015,COL,SDN,5,4,5-4,COL,9,0,36,34,70,108,131,239,16,8,24,0,2:39
2681,413864,2015-04-22,2015,SEA,HOU,3,2,3-2,SEA,9,1,31,39,70,132,114,246,8,13,21,2,2:34
2682,413867,2015-04-22,2015,KCA,MIN,0,3,3-0,MIN,9,0,35,42,77,155,122,277,10,17,27,0,2:47
2683,413859,2015-04-22,2015,TOR,BAL,4,2,4-2,TOR,9,1,35,36,71,136,137,273,12,13,25,2,2:36
2684,413865,2015-04-22,2015,SFN,LAN,3,2,3-2,SFN,9,0,34,38,72,146,138,284,9,10,19,3,3:16
2685,413858,2015-04-22,2015,NYN,ATL,3,2,3-2,NYN,9,1,34,36,70,131,143,274,10,12,22,2,2:34 (:31 delay)
2686,413863,2015-04-22,2015,CHA,CLE,6,0,6-0,CHA,9,1,37,38,75,162,126,288,15,12,27,1,2:56
2687,413860,2015-04-22,2015,TBA,BOS,7,5,7-5,TBA,9,1,37,40,77,166,134,300,16,13,29,3,3:10
2688,413869,2015-04-22,2015,ANA,OAK,2,9,9-2,OAK,9,0,34,45,79,158,124,282,7,21,28,2,2:58
2689,413861,2015-04-22,2015,PIT,CHN,4,3,4-3,PIT,9,1,34,40,74,168,131,299,8,13,21,3,3:04
2690,413866,2015-04-22,2015,PHI,MIA,1,6,6-1,MIA,9,0,30,44,74,178,126,304,5,17,22,1,2:55
2691,413872,2015-04-22,2015,ARI,TEX,8,5,8-5,ARI,9,1,37,38,75,146,153,299,11,15,26,2,2:59
2692,413871,2015-04-22,2015,WAS,SLN,5,7,7-5,SLN,9,0,37,43,80,166,140,306,10,17,27,1,2:51
2693,413868,2015-04-22,2015,DET,NYA,4,13,13-4,NYA,9,0,37,49,86,212,155,367,11,23,34,2,3:35
2694,413877,2015-04-23,2015,MIL,CIN,4,2,4-2,MIL,9,1,34,30,64,123,121,244,12,5,17,1,2:28
2695,413884,2015-04-23,2015,WAS,SLN,1,4,4-1,SLN,9,0,35,36,71,118,122,240,9,11,20,1,2:31
2696,413882,2015-04-23,2015,ANA,OAK,2,0,2-0,ANA,9,1,29,37,66,145,108,253,4,10,14,1,2:20
2697,413881,2015-04-23,2015,DET,NYA,1,2,2-1,NYA,9,0,32,36,68,153,123,276,5,10,15,3,3:02
2698,413875,2015-04-23,2015,TBA,BOS,2,1,2-1,TBA,9,0,36,34,70,125,146,271,11,6,17,1,3:00
2699,413873,2015-04-23,2015,NYN,ATL,6,3,6-3,NYN,9,1,37,35,72,132,179,311,14,9,23,3,3:18
2700,413876,2015-04-23,2015,PIT,CHN,5,4,5-4,PIT,9,1,36,35,71,141,169,310,13,11,24,3,3:06
2701,413880,2015-04-23,2015,PHI,MIA,1,9,9-1,MIA,9,0,35,45,80,188,124,312,10,18,28,1,2:52
2702,413874,2015-04-23,2015,TOR,BAL,7,6,7-6,TOR,9,1,38,36,74,122,146,268,15,9,24,2,2:36
2703,413883,2015-04-23,2015,COL,SDN,2,1,2-1,COL,9,1,37,34,71,143,154,297,13,10,23,2,2:53
2704,413879,2015-04-23,2015,SFN,LAN,3,2,3-2,SFN,10,0,42,39,81,138,153,291,16,10,26,3,3:23
2705,413878,2015-04-23,2015,CHA,KCA,2,3,3-2,KCA,13,0,51,50,101,187,189,376,13,17,30,0,4:07
2706,413892,2015-04-24,2015,SEA,MIN,2,0,2-0,SEA,9,1,30,32,62,102,96,198,6,5,11,0,2:03
2707,413893,2015-04-24,2015,NYA,NYN,6,1,6-1,NYA,9,1,37,32,69,115,140,255,13,5,18,2,2:33
2708,413899,2015-04-24,2015,MIA,WAS,3,2,3-2,MIA,9,1,31,35,66,121,108,229,9,9,18,3,2:32
2709,413885,2015-04-24,2015,PHI,ATL,1,0,1-0,PHI,9,0,37,28,65,117,142,259,10,4,14,3,2:34
2710,413896,2015-04-24,2015,MIL,SLN,0,3,3-0,SLN,9,0,32,38,70,140,121,261,7,12,19,1,2:42
2711,413897,2015-04-24,2015,ANA,TEX,3,2,3-2,ANA,9,1,35,33,68,134,139,273,12,8,20,0,2:47
2712,413895,2015-04-24,2015,COL,SFN,6,4,6-4,COL,9,1,41,38,79,127,134,261,19,16,35,3,2:51
2713,413891,2015-04-24,2015,SDN,LAN,0,3,3-0,LAN,9,0,35,36,71,144,133,277,9,11,20,2,3:04
2714,413898,2015-04-24,2015,TBA,TOR,12,3,12-3,TBA,9,1,41,34,75,129,154,283,16,7,23,2,2:29
2715,413894,2015-04-24,2015,ARI,PIT,1,4,4-1,PIT,9,0,36,36,72,133,123,256,9,11,20,3,2:41
2716,413890,2015-04-24,2015,CHA,KCA,3,2,3-2,CHA,9,0,40,33,73,130,164,294,14,9,23,3,3:19
2717,413888,2015-04-24,2015,DET,CLE,1,13,13-1,CLE,9,0,39,43,82,140,150,290,12,18,30,1,2:52
2718,413886,2015-04-24,2015,BAL,BOS,5,7,7-5,BOS,9,0,39,41,80,146,161,307,15,14,29,4,3:29
2719,413890,2015-04-24,2015,CHA,KCA,3,2,3-2,CHA,9,0,40,33,73,130,164,294,14,9,23,3,3:19
2720,413889,2015-04-24,2015,OAK,HOU,4,5,5-4,HOU,11,0,42,49,91,187,161,348,11,20,31,3,3:36
2721,413887,2015-04-24,2015,CIN,CHN,3,7,7-3,CHN,11,0,44,45,89,194,200,394,13,13,26,2,3:48
2722,413900,2015-04-25,2015,PHI,ATL,2,5,5-2,ATL,9,0,34,38,72,134,106,240,8,13,21,2,2:27
2723,413913,2015-04-25,2015,TBA,TOR,4,2,4-2,TBA,9,1,35,33,68,132,135,267,12,7,19,2,2:31
2724,413908,2015-04-25,2015,NYA,NYN,2,8,8-2,NYN,9,0,33,41,74,152,110,262,7,13,20,2,2:45
2725,413914,2015-04-25,2015,MIA,WAS,8,0,8-0,MIA,9,1,37,34,71,120,145,265,16,8,24,1,2:35
2726,413911,2015-04-25,2015,MIL,SLN,3,5,5-3,SLN,9,0,37,38,75,145,124,269,13,13,26,4,3:01
2727,413909,2015-04-25,2015,ARI,PIT,1,2,2-1,PIT,9,0,36,34,70,143,127,270,12,7,19,0,2:52
2728,413903,2015-04-25,2015,DET,CLE,4,1,4-1,DET,9,1,39,35,74,148,154,302,18,10,28,1,2:58
2729,413904,2015-04-25,2015,OAK,HOU,3,9,9-3,HOU,9,0,37,44,81,142,152,294,10,17,27,2,2:55
2730,413901,2015-04-25,2015,BAL,BOS,5,4,5-4,BAL,10,0,41,39,80,145,131,276,13,11,24,1,2:57
2731,413912,2015-04-25,2015,ANA,TEX,4,1,4-1,ANA,9,1,34,38,72,146,151,297,13,12,25,4,3:10
2732,413906,2015-04-25,2015,SDN,LAN,8,11,11-8,LAN,9,0,38,45,83,196,164,360,11,19,30,3,3:36
2733,413907,2015-04-25,2015,SEA,MIN,5,8,8-5,MIN,9,0,37,46,83,192,146,338,10,17,27,8,3:26
2734,413910,2015-04-25,2015,COL,SFN,4,5,5-4,SFN,11,0,42,51,93,199,140,339,12,19,31,3,3:52
2735,413928,2015-04-26,2015,TBA,TOR,5,1,5-1,TBA,9,1,38,34,72,126,121,247,16,6,22,1,2:23
2736,413921,2015-04-26,2015,SDN,LAN,3,1,3-1,SDN,9,1,30,31,61,132,118,250,7,6,13,0,2:30
2737,413923,2015-04-26,2015,NYA,NYN,6,4,6-4,NYA,9,1,33,36,69,142,127,269,10,10,20,3,2:45
2738,413929,2015-04-26,2015,MIA,WAS,6,2,6-2,MIA,9,1,38,34,72,151,133,284,15,7,22,1,2:40
2739,413915,2015-04-26,2015,PHI,ATL,5,4,5-4,PHI,9,1,34,40,74,142,121,263,11,14,25,1,2:38
2740,413917,2015-04-26,2015,CIN,CHN,2,5,5-2,CHN,9,0,36,36,72,142,153,295,9,10,19,0,2:46
2741,413926,2015-04-26,2015,MIL,SLN,6,3,6-3,MIL,9,1,35,44,79,157,134,291,11,17,28,1,3:03
2742,413918,2015-04-26,2015,DET,CLE,8,6,8-6,DET,9,1,40,39,79,131,153,284,19,13,32,2,3:01
2743,413919,2015-04-26,2015,OAK,HOU,6,7,7-6,HOU,9,0,37,42,79,167,139,306,10,15,25,2,3:11
2744,413924,2015-04-26,2015,ARI,PIT,0,8,8-0,PIT,9,0,35,44,79,178,140,318,10,17,27,4,3:18
2745,413922,2015-04-26,2015,SEA,MIN,2,4,4-2,MIN,11,0,43,49,92,205,148,353,11,20,31,3,3:40
2746,413916,2015-04-26,2015,BAL,BOS,18,7,18-7,BAL,9,1,49,43,92,152,185,337,24,15,39,3,3:13
2747,413927,2015-04-26,2015,ANA,TEX,4,5,5-4,TEX,11,0,51,52,103,203,186,389,20,19,39,1,4:13
2748,413920,2015-04-26,2015,CHA,KCA,5,3,5-3,CHA,9,1,33,36,69,145,119,264,8,10,18,2,2:48
2749,413936,2015-04-27,2015,MIA,NYN,1,3,3-1,NYN,9,0,33,35,68,120,86,206,6,9,15,1,1:58
2750,413938,2015-04-27,2015,CHN,PIT,4,0,4-0,CHN,9,1,34,32,66,120,124,244,13,4,17,0,2:20
2751,413937,2015-04-27,2015,SLN,PHI,1,4,4-1,PHI,9,0,36,37,73,108,147,255,11,12,23,0,2:32
2752,413939,2015-04-27,2015,TEX,SEA,1,3,3-1,SEA,9,0,36,33,69,140,130,270,10,8,18,2,2:47 (:55 delay)
2753,413941,2015-04-27,2015,NYA,TBA,4,1,4-1,NYA,9,1,38,34,72,127,162,289,16,7,23,4,2:59
2754,413932,2015-04-27,2015,MIN,DET,4,5,5-4,DET,9,0,38,38,76,151,145,296,11,18,29,3,3:17
2755,413942,2015-04-27,2015,BOS,TOR,6,5,6-5,BOS,9,0,37,36,73,145,156,301,14,10,24,1,2:48 (:33 delay)
2756,413940,2015-04-27,2015,LAN,SFN,8,3,8-3,LAN,9,1,39,37,76,143,136,279,16,11,27,2,2:58
2757,413934,2015-04-27,2015,CLE,KCA,2,6,6-2,KCA,9,0,35,42,77,154,157,311,9,17,26,2,3:22
2758,413943,2015-04-27,2015,ATL,WAS,8,4,8-4,ATL,9,1,40,39,79,150,158,308,17,11,28,3,3:08
2759,413931,2015-04-27,2015,ARI,COL,4,5,5-4,COL,9,0,40,38,78,149,159,308,13,17,30,2,3:29
2760,413933,2015-04-27,2015,SDN,HOU,4,9,9-4,HOU,9,0,37,42,79,193,137,330,10,15,25,3,3:28
2761,413935,2015-04-27,2015,CIN,MIL,9,6,9-6,CIN,9,1,42,39,81,147,176,323,20,15,35,3,3:02
2762,413944,2015-04-28,2015,OAK,ANA,6,2,6-2,OAK,9,1,33,31,64,117,116,233,9,7,16,0,2:06
2763,413950,2015-04-28,2015,CIN,MIL,4,2,4-2,CIN,9,1,33,31,64,98,136,234,10,4,14,0,2:11
2764,413947,2015-04-28,2015,MIN,DET,3,2,3-2,MIN,9,1,34,32,66,128,132,260,11,5,16,1,2:40
2765,413954,2015-04-28,2015,TEX,SEA,1,2,2-1,SEA,9,0,35,34,69,141,119,260,8,9,17,4,2:43
2766,413955,2015-04-28,2015,LAN,SFN,1,2,2-1,SFN,9,0,33,38,71,129,120,249,6,12,18,2,2:50
2767,413951,2015-04-28,2015,MIA,NYN,4,3,4-3,MIA,9,1,34,40,74,138,125,263,10,12,22,3,2:46
2768,413953,2015-04-28,2015,CHN,PIT,6,2,6-2,CHN,9,1,42,32,74,117,159,276,20,5,25,1,2:51
2769,413956,2015-04-28,2015,NYA,TBA,4,2,4-2,NYA,9,1,34,39,73,167,124,291,11,12,23,2,2:58
2770,413949,2015-04-28,2015,CLE,KCA,5,11,11-5,KCA,9,0,39,45,84,155,151,306,14,23,37,3,3:13
2771,413946,2015-04-28,2015,ARI,COL,12,5,12-5,ARI,9,1,40,41,81,159,134,293,18,15,33,2,3:10
2772,413952,2015-04-28,2015,SLN,PHI,11,5,11-5,SLN,9,1,44,39,83,126,172,298,21,12,33,3,2:58
2773,413948,2015-04-28,2015,SDN,HOU,3,14,14-3,HOU,9,0,36,50,86,185,143,328,8,23,31,1,3:17
2774,413957,2015-04-28,2015,BOS,TOR,8,11,11-8,TOR,9,0,46,48,94,197,175,372,20,23,43,5,4:01
2775,413958,2015-04-28,2015,ATL,WAS,12,13,13-12,WAS,9,0,51,47,98,148,174,322,25,20,45,2,3:26
2776,413960,2015-04-29,2015,BAL,CHA,8,2,8-2,BAL,9,1,36,31,67,115,112,227,12,5,17,0,2:03
2777,413972,2015-04-29,2015,BOS,TOR,4,1,4-1,BOS,9,1,32,33,65,135,121,256,10,6,16,0,2:43
2778,413961,2015-04-29,2015,ARI,COL,9,1,9-1,ARI,9,1,40,31,71,110,136,246,18,5,23,1,2:34
2779,413967,2015-04-29,2015,SLN,PHI,5,2,5-2,SLN,9,1,35,38,73,138,110,248,11,13,24,0,2:38
2780,413964,2015-04-29,2015,CLE,KCA,7,5,7-5,CLE,9,1,37,37,74,138,136,274,13,10,23,2,2:41
2781,413970,2015-04-29,2015,LAN,SFN,7,3,7-3,LAN,9,1,33,37,70,154,119,273,11,9,20,0,2:54
2782,413966,2015-04-29,2015,MIA,NYN,7,3,7-3,MIA,9,1,36,36,72,142,127,269,13,11,24,4,2:54
2783,413959,2015-04-29,2015,OAK,ANA,3,6,6-3,ANA,9,0,36,37,73,153,131,284,9,12,21,4,3:01
2784,413963,2015-04-29,2015,SDN,HOU,2,7,7-2,HOU,9,0,31,40,71,159,127,286,3,12,15,1,2:34
2785,413965,2015-04-29,2015,CIN,MIL,3,8,8-3,MIL,9,0,34,44,78,184,129,313,9,16,25,1,2:58
2786,413973,2015-04-29,2015,ATL,WAS,4,13,13-4,WAS,9,0,33,47,80,192,120,312,9,20,29,0,2:47
2787,413969,2015-04-29,2015,TEX,SEA,2,5,5-2,SEA,9,0,32,43,75,169,143,312,6,16,22,4,3:05
2788,413968,2015-04-29,2015,CHN,PIT,1,8,8-1,PIT,9,0,33,46,79,175,154,329,9,21,30,0,3:04
2789,413962,2015-04-29,2015,MIN,DET,7,10,10-7,DET,9,0,40,42,82,158,163,321,15,17,32,6,3:33
2790,413971,2015-04-29,2015,NYA,TBA,2,3,3-2,TBA,13,0,48,51,99,196,194,390,11,13,24,3,3:58
2791,413976,2015-04-30,2015,ATL,CIN,1,5,5-1,CIN,9,0,31,40,71,146,122,268,7,14,21,0,2:22
2792,413977,2015-04-30,2015,KCA,DET,8,1,8-1,KCA,9,1,40,35,75,129,145,274,16,10,26,2,3:02
2793,413981,2015-04-30,2015,NYN,WAS,2,8,8-2,WAS,9,0,35,42,77,156,139,295,8,15,23,4,2:54
2794,413979,2015-04-30,2015,HOU,SEA,3,2,3-2,HOU,10,0,37,39,76,145,137,282,10,13,23,2,3:01
2795,413978,2015-04-30,2015,SLN,PHI,9,3,9-3,SLN,9,1,40,36,76,133,163,296,19,10,29,4,2:55
2796,413980,2015-04-30,2015,CLE,TOR,1,5,5-1,TOR,9,0,38,37,75,124,172,296,13,12,25,2,2:46
2797,413974,2015-04-30,2015,OAK,ANA,5,6,6-5,ANA,9,0,39,42,81,154,161,315,14,17,31,3,3:23
2798,413975,2015-04-30,2015,MIN,CHA,12,2,12-2,MIN,9,1,40,39,79,139,129,268,15,13,28,2,2:40
2799,413984,2015-05-01,2015,MIN,CHA,1,0,1-0,MIN,9,1,31,35,66,111,124,235,10,8,18,1,2:32
2800,413982,2015-05-01,2015,SFN,ANA,3,2,3-2,SFN,9,0,36,37,73,144,133,277,10,9,19,3,3:04
2801,413989,2015-05-01,2015,BOS,NYA,2,3,3-2,NYA,9,0,38,42,80,136,151,287,12,17,29,1,3:14
2802,413988,2015-05-01,2015,CHN,MIL,1,0,1-0,CHN,9,1,33,33,66,118,156,274,13,6,19,0,2:39
2803,413996,2015-05-01,2015,NYN,WAS,4,0,4-0,NYN,9,1,34,32,66,122,120,242,11,7,18,2,2:29
2804,413983,2015-05-01,2015,LAN,ARI,8,0,8-0,LAN,9,1,36,33,69,113,157,270,12,6,18,1,2:47
2805,413994,2015-05-01,2015,BAL,TBA,0,2,2-0,TBA,9,0,31,32,63,120,114,234,4,6,10,0,2:19
2806,413987,2015-05-01,2015,KCA,DET,4,1,4-1,KCA,9,1,35,36,71,151,110,261,12,9,21,1,2:47
2807,413992,2015-05-01,2015,SLN,PIT,2,1,2-1,SLN,10,0,40,37,77,148,166,314,14,9,23,4,3:31
2808,413993,2015-05-01,2015,HOU,SEA,4,3,4-3,HOU,9,1,32,35,67,138,130,268,12,8,20,2,2:50
2809,413985,2015-05-01,2015,ATL,CIN,4,3,4-3,ATL,9,1,35,37,72,141,134,275,12,11,23,1,2:36
2810,413990,2015-05-01,2015,TEX,OAK,5,7,7-5,OAK,9,0,39,38,77,173,140,313,12,12,24,3,3:11
2811,413995,2015-05-01,2015,CLE,TOR,9,4,9-4,CLE,9,1,41,37,78,144,135,279,18,12,30,1,2:37
2812,413991,2015-05-01,2015,MIA,PHI,4,3,4-3,MIA,9,0,40,34,74,148,148,296,19,8,27,0,2:57
2813,413986,2015-05-01,2015,SDN,COL,14,3,14-3,SDN,9,1,45,35,80,150,173,323,19,9,28,1,3:26
2814,413997,2015-05-02,2015,SFN,ANA,5,4,5-4,SFN,9,1,37,33,70,117,127,244,13,8,21,3,2:36
2815,414004,2015-05-02,2015,BOS,NYA,2,4,4-2,NYA,9,0,36,35,71,136,147,283,10,9,19,3,2:44
2816,414009,2015-05-02,2015,BAL,TBA,4,0,4-0,BAL,9,1,34,32,66,122,147,269,11,5,16,1,2:33
2817,414002,2015-05-02,2015,KCA,DET,1,2,2-1,DET,9,0,31,36,67,138,106,244,5,10,15,0,2:55
2818,413999,2015-05-02,2015,MIN,CHA,5,3,5-3,MIN,9,1,37,35,72,130,140,270,14,13,27,5,3:05
2819,414011,2015-05-02,2015,NYN,WAS,0,1,1-0,WAS,9,0,33,37,70,127,137,264,8,10,18,1,2:31
2820,414008,2015-05-02,2015,HOU,SEA,11,4,11-4,HOU,9,1,41,35,76,132,138,270,18,9,27,1,2:38
2821,414006,2015-05-02,2015,MIA,PHI,7,0,7-0,MIA,9,1,40,33,73,141,135,276,18,6,24,0,2:38
2822,414000,2015-05-02,2015,ATL,CIN,4,8,8-4,CIN,9,0,36,40,76,131,138,269,10,14,24,2,2:34
2823,414003,2015-05-02,2015,CHN,MIL,1,6,6-1,MIL,9,0,35,39,74,160,153,313,8,13,21,2,3:05
2824,414010,2015-05-02,2015,CLE,TOR,4,11,11-4,TOR,9,0,40,45,85,157,166,323,12,18,30,4,3:23
2825,413998,2015-05-02,2015,LAN,ARI,6,4,6-4,LAN,9,1,37,36,73,143,142,285,14,11,25,2,3:14
2826,414001,2015-05-02,2015,SDN,COL,4,2,4-2,SDN,9,1,37,34,71,137,150,287,14,8,22,0,2:57
2827,414007,2015-05-02,2015,SLN,PIT,2,1,2-1,SLN,11,0,38,52,90,179,131,310,10,21,31,2,3:27
2828,414005,2015-05-02,2015,TEX,OAK,8,7,8-7,TEX,10,0,45,44,89,169,157,326,19,15,34,7,3:45
2829,414012,2015-05-03,2015,SFN,ANA,5,0,5-0,SFN,9,1,36,32,68,124,119,243,13,5,18,0,2:16
2830,414017,2015-05-03,2015,KCA,DET,4,6,6-4,DET,9,0,34,36,70,117,132,249,7,12,19,1,2:38
2831,414026,2015-05-03,2015,NYN,WAS,0,1,1-0,WAS,9,0,34,40,74,146,130,276,7,15,22,4,2:55
2832,414023,2015-05-03,2015,HOU,SEA,7,6,7-6,HOU,9,1,34,36,70,143,121,264,13,13,26,2,2:50
2833,414018,2015-05-03,2015,CHN,MIL,3,5,5-3,MIL,9,0,38,37,75,133,142,275,10,13,23,3,3:01
2834,414025,2015-05-03,2015,CLE,TOR,10,7,10-7,CLE,9,1,41,42,83,152,163,315,21,15,36,5,3:06
2835,414015,2015-05-03,2015,ATL,CIN,5,0,5-0,ATL,9,1,33,34,67,146,108,254,10,8,18,1,2:31
2836,414024,2015-05-03,2015,BAL,TBA,4,2,4-2,BAL,9,1,35,36,71,129,131,260,11,10,21,5,2:44
2837,414021,2015-05-03,2015,MIA,PHI,2,6,6-2,PHI,9,0,34,42,76,158,111,269,8,13,21,1,2:45
